"state","race_ethnicity","category","a","b","c","d","or","log_or","se_log_or","ci_low","ci_high","flag_zero_cell","flag_small_cell_5"
"North Dakota","White","not_determined",1236,5547,333,2711,1.81403469451063,0.595553477480623,0.0660394555986237,1.59379209879722,2.06471212611209,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","not_eligible",179,801,1589,7258,1.02073635142981,0.0205242800086955,0.0871902359926481,0.860390792953317,1.21096449155841,FALSE,FALSE
"North Dakota","Asian","not_eligible",8,53,1760,8006,0.686620926243568,-0.375972920351964,0.380211799746856,0.32589238878655,1.44663794730217,FALSE,FALSE
"North Dakota","Black or African American","not_eligible",46,387,1722,7672,0.529568706539779,-0.635692364965089,0.158221913666564,0.388365910390429,0.722110276528343,FALSE,FALSE
"North Dakota","Hispanic or Latino","not_eligible",64,417,1704,7642,0.68830569347339,-0.373522217821545,0.136897011624717,0.526322908240987,0.900140807572378,FALSE,FALSE
"North Dakota","MU_N","not_eligible",175,859,1593,7200,0.920792144327591,-0.0825209529666432,0.0874360643415104,0.775772758183929,1.09292078654608,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","not_eligible",3,52,1765,8007,0.261723687077795,-1.34046596120808,0.594353064703701,0.0816431001756553,0.839008908655098,FALSE,TRUE
"North Dakota","White","not_eligible",1293,5490,475,2569,1.27378659764165,0.241994037343524,0.0587372475127019,1.13526832447096,1.4292059959372,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","part_b_eligible",445,535,3418,5429,1.32115572860557,0.278506905500149,0.0677725211861362,1.15681757372195,1.50883985416256,FALSE,FALSE
"North Dakota","Asian","part_b_eligible",30,31,3833,5933,1.49794231756478,0.404092378055097,0.256945206018401,0.905271639893647,2.4786275056788,FALSE,FALSE
"North Dakota","Black or African American","part_b_eligible",165,268,3698,5696,0.948314135111355,-0.0530694654655345,0.101182644674176,0.777720985937728,1.15632690272293,FALSE,FALSE
"North Dakota","Hispanic or Latino","part_b_eligible",216,265,3647,5699,1.27371062284328,0.241934390724262,0.0940897544200117,1.05920483617041,1.53165723507214,FALSE,FALSE
"North Dakota","MU_N","part_b_eligible",379,655,3484,5309,0.88172364834664,-0.125876595941547,0.068122138698352,0.771517451055673,1.00767207661983,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","part_b_eligible",22,33,3841,5931,1.02941942202551,0.0289949753846574,0.276019075892385,0.599294341528154,1.76825354923456,FALSE,FALSE
"North Dakota","White","part_b_eligible",2606,4177,1257,1787,0.886950148833756,-0.119966500243204,0.0444778390326205,0.812903343856777,0.96774182621006,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","withdrawn",83,897,952,7895,0.767362965252991,-0.264795362363821,0.119750167371576,0.606830547745737,0.970363015885268,FALSE,FALSE
"North Dakota","Asian","withdrawn",1,60,1034,8732,0.140747904577692,-1.96078489962064,1.00883512327636,0.0194851675512448,1.01666935072085,FALSE,TRUE
"North Dakota","Black or African American","withdrawn",58,375,977,8417,1.33247628795633,0.287039081744802,0.145087541182535,1.00267106197347,1.77076323961253,FALSE,FALSE
"North Dakota","Hispanic or Latino","withdrawn",32,449,1003,8343,0.592822867699796,-0.522859630002389,0.185994734943144,0.411721013587059,0.853585172653563,FALSE,FALSE
"North Dakota","MU_N","withdrawn",124,910,911,7882,1.17895803428185,0.164631026589132,0.101921457118784,0.965475039975149,1.43964575887276,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","withdrawn",12,43,1023,8749,2.38668758098616,0.869906455249076,0.328147776421499,1.25449965706817,4.54067689627437,FALSE,FALSE
"North Dakota","White","withdrawn",725,6058,310,2734,1.05546917432561,0.0539853830721952,0.0716655581479541,0.91715470712302,1.21464259987944,FALSE,FALSE
"Northern Marianas","American Indian or Alaska Native","dismissed",0,0,17,467,26.7142857142857,3.28519846779927,2.01476596521184,0.514920466607721,1385.94813666276,TRUE,TRUE
"Northern Marianas","Asian","dismissed",0,132,17,335,0.072345013477089,-2.62630875050395,1.43793972505304,0.0043192624882719,1.211734871222,TRUE,TRUE
"Northern Marianas","Black or African American","dismissed",0,0,17,467,26.7142857142857,3.28519846779927,2.01476596521184,0.514920466607721,1385.94813666276,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","dismissed",0,0,17,467,26.7142857142857,3.28519846779927,2.01476596521184,0.514920466607721,1385.94813666276,TRUE,TRUE
"Northern Marianas","MU_N","dismissed",1,45,16,422,0.586111111111111,-0.534245897974089,1.04263698882625,0.0759397970965605,4.52366542579899,FALSE,TRUE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","dismissed",16,290,1,177,9.76551724137931,2.27885753183309,1.0351801743543,1.28390265701296,74.277692682362,FALSE,TRUE
"Northern Marianas","White","dismissed",0,0,17,467,26.7142857142857,3.28519846779927,2.01476596521184,0.514920466607721,1385.94813666276,TRUE,TRUE
"Northern Marianas","American Indian or Alaska Native","moved_out",0,0,21,463,21.5581395348837,3.07075344987229,2.01213049408086,0.417687255730008,1112.68269220532,TRUE,TRUE
"Northern Marianas","Asian","moved_out",9,123,12,340,2.07317073170732,0.729079189786009,0.45333839702351,0.85260060216683,5.04109060195907,FALSE,FALSE
"Northern Marianas","Black or African American","moved_out",0,0,21,463,21.5581395348837,3.07075344987229,2.01213049408086,0.417687255730008,1112.68269220532,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","moved_out",0,0,21,463,21.5581395348837,3.07075344987229,2.01213049408086,0.417687255730008,1112.68269220532,TRUE,TRUE
"Northern Marianas","MU_N","moved_out",3,43,18,420,1.62790697674419,0.487295126355797,0.643836668125799,0.460876695680717,5.75008706182944,FALSE,TRUE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","moved_out",9,297,12,166,0.419191919191919,-0.869426422897937,0.451481499285397,0.173023101018983,1.01559770967534,FALSE,FALSE
"Northern Marianas","White","moved_out",0,0,21,463,21.5581395348837,3.07075344987229,2.01213049408086,0.417687255730008,1112.68269220532,TRUE,TRUE
"Northern Marianas","American Indian or Alaska Native","not_determined",0,0,12,472,37.8,3.63230910262554,2.02042480734038,0.720562213380014,1982.95160843586,TRUE,TRUE
"Northern Marianas","Asian","not_determined",4,128,8,344,1.34375,0.295464212893836,0.621063182570168,0.397794545252067,4.53918758829592,FALSE,TRUE
"Northern Marianas","Black or African American","not_determined",0,0,12,472,37.8,3.63230910262554,2.02042480734038,0.720562213380014,1982.95160843586,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","not_determined",0,0,12,472,37.8,3.63230910262554,2.02042480734038,0.720562213380014,1982.95160843586,TRUE,TRUE
"Northern Marianas","MU_N","not_determined",0,46,12,426,0.366881720430108,-1.00271577052978,1.45046545709617,0.0213729736973379,6.29777581219411,TRUE,TRUE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","not_determined",8,298,4,174,1.16778523489933,0.15510899326907,0.619760301354296,0.346587073556728,3.93471787869686,FALSE,TRUE
"Northern Marianas","White","not_determined",0,0,12,472,37.8,3.63230910262554,2.02042480734038,0.720562213380014,1982.95160843586,TRUE,TRUE
"Northern Marianas","American Indian or Alaska Native","not_eligible",0,0,54,430,7.89908256880734,2.06674662219859,2.00516121651723,0.155148995548585,402.165062095403,TRUE,TRUE
"Northern Marianas","Asian","not_eligible",15,117,39,313,1.02892833662064,0.0285178107149607,0.322567185301938,0.546777199820599,1.9362429930295,FALSE,FALSE
"Northern Marianas","Black or African American","not_eligible",0,0,54,430,7.89908256880734,2.06674662219859,2.00516121651723,0.155148995548585,402.165062095403,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","not_eligible",0,0,54,430,7.89908256880734,2.06674662219859,2.00516121651723,0.155148995548585,402.165062095403,TRUE,TRUE
"Northern Marianas","MU_N","not_eligible",7,39,47,391,1.49318057828696,0.400908461200974,0.438557076102852,0.632127978340678,3.52711526109951,FALSE,FALSE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","not_eligible",32,274,22,156,0.828135368281354,-0.188578649697122,0.294558036558669,0.464909553297332,1.4751432474004,FALSE,FALSE
"Northern Marianas","White","not_eligible",0,0,54,430,7.89908256880734,2.06674662219859,2.00516121651723,0.155148995548585,402.165062095403,TRUE,TRUE
"Northern Marianas","American Indian or Alaska Native","part_b_eligible",0,0,257,227,0.883495145631068,-0.123869481712786,2.00206870500021,0.0174585785529678,44.709463029049,TRUE,TRUE
"Northern Marianas","Asian","part_b_eligible",78,54,179,173,1.39602731222843,0.333630568782341,0.206654228939578,0.931078469630728,2.09315575438091,FALSE,FALSE
"Northern Marianas","Black or African American","part_b_eligible",0,0,257,227,0.883495145631068,-0.123869481712786,2.00206870500021,0.0174585785529678,44.709463029049,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","part_b_eligible",0,0,257,227,0.883495145631068,-0.123869481712786,2.00206870500021,0.0174585785529678,44.709463029049,TRUE,TRUE
"Northern Marianas","MU_N","part_b_eligible",23,23,234,204,0.871794871794872,-0.137201121513485,0.310051587315641,0.474780715722292,1.60079437373861,FALSE,FALSE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","part_b_eligible",156,150,101,77,0.792871287128713,-0.232094381834294,0.189644209410533,0.546731731827449,1.14982328874876,FALSE,FALSE
"Northern Marianas","White","part_b_eligible",0,0,257,227,0.883495145631068,-0.123869481712786,2.00206870500021,0.0174585785529678,44.709463029049,TRUE,TRUE
"Northern Marianas","American Indian or Alaska Native","withdrawn",0,0,119,365,3.05857740585774,1.11794990781827,2.00277412080069,0.0603564555313645,154.99412060011,TRUE,TRUE
"Northern Marianas","Asian","withdrawn",26,106,93,259,0.683100020288091,-0.381113987544303,0.250018384841468,0.418470022754852,1.11507542319453,FALSE,FALSE
"Northern Marianas","Black or African American","withdrawn",0,0,119,365,3.05857740585774,1.11794990781827,2.00277412080069,0.0603564555313645,154.99412060011,TRUE,TRUE
"Northern Marianas","Hispanic or Latino","withdrawn",0,0,119,365,3.05857740585774,1.11794990781827,2.00277412080069,0.0603564555313645,154.99412060011,TRUE,TRUE
"Northern Marianas","MU_N","withdrawn",11,35,108,330,0.96031746031746,-0.0404913613547369,0.363001490038377,0.471434888025838,1.9561760234852,FALSE,FALSE
"Northern Marianas","Native Hawaiian or Other Pacific Islander","withdrawn",82,224,37,141,1.39502895752896,0.332915173143157,0.225341148648205,0.896951508339039,2.16968896785524,FALSE,FALSE
"Northern Marianas","White","withdrawn",0,0,119,365,3.05857740585774,1.11794990781827,2.00277412080069,0.0603564555313645,154.99412060011,TRUE,TRUE
"Ohio","American Indian or Alaska Native","dismissed",28,190,9426,89193,1.39446547623036,0.332511170683469,0.202718387895038,0.937239084639471,2.07474698427282,FALSE,FALSE
"Ohio","Asian","dismissed",107,2283,9347,87100,0.436740813304116,-0.828415364409879,0.0995102095088124,0.359351099620062,0.530797145764159,FALSE,FALSE
"Ohio","Black or African American","dismissed",2754,11807,6700,77576,2.70070378184457,0.993512398986815,0.0246971261873255,2.57308619272406,2.83465083209972,FALSE,FALSE
"Ohio","Hispanic or Latino","dismissed",739,5456,8715,83927,1.30438076142021,0.26572841583638,0.0407814202815562,1.20417758527355,1.41292214003191,FALSE,FALSE
"Ohio","MU_N","dismissed",661,4345,8793,85038,1.47125395410121,0.386115067168152,0.0432260937189417,1.35173901599319,1.60133588795469,FALSE,FALSE
"Ohio","Native Hawaiian or Other Pacific Islander","dismissed",7,148,9447,89235,0.446763451288697,-0.80572601618782,0.38695084919055,0.20926588037817,0.953798971178148,FALSE,FALSE
"Ohio","White","dismissed",5158,65154,4296,24229,0.446489727617976,-0.806338885384937,0.0219833886198052,0.427660198665604,0.466148305337744,FALSE,FALSE
"Ohio","American Indian or Alaska Native","moved_out",12,206,2519,96100,2.22233356587026,0.798557799604193,0.297649275192078,1.24006676415466,3.98266175721623,FALSE,FALSE
"Ohio","Asian","moved_out",199,2191,2332,94115,3.66556562672965,1.29898265541692,0.0769479043932791,3.15240219189202,4.26226431336086,FALSE,FALSE
"Ohio","Black or African American","moved_out",313,14248,2218,82058,0.812736598470277,-0.207348209050923,0.0610583049052271,0.721067528440226,0.91605952624421,FALSE,FALSE
"Ohio","Hispanic or Latino","moved_out",230,5965,2301,90341,1.51385982187124,0.414662562796923,0.0704353143430351,1.31865113496441,1.73796654741278,FALSE,FALSE
"Ohio","MU_N","moved_out",140,4866,2391,91440,1.10030369743505,0.0955862302762038,0.0881903391972096,0.925642827162817,1.30792157737564,FALSE,FALSE
"Ohio","Native Hawaiian or Other Pacific Islander","moved_out",6,149,2525,96157,1.53350255830952,0.427554372852175,0.416874699790586,0.67738191356736,3.47164583116375,FALSE,FALSE
"Ohio","White","moved_out",1631,68681,900,27625,0.728915404389699,-0.316197597068212,0.0421306427495125,0.671142592686674,0.791661373523712,FALSE,FALSE
"Ohio","American Indian or Alaska Native","not_determined",24,194,7693,90926,1.46218345503544,0.379930835695731,0.216707849644072,0.956172876034759,2.23597689263636,FALSE,FALSE
"Ohio","Asian","not_determined",206,2184,7511,88936,1.1168488902479,0.110511229152225,0.0738689819528149,0.966308656638853,1.29084163230689,FALSE,FALSE
"Ohio","Black or African American","not_determined",1686,12875,6031,78245,1.69893826878281,0.530003508176149,0.029144125724198,1.60461045788509,1.79881118619846,FALSE,FALSE
"Ohio","Hispanic or Latino","not_determined",621,5574,7096,85546,1.34310738292499,0.294985871846525,0.0440718097809452,1.23195843248478,1.46428434150104,FALSE,FALSE
"Ohio","MU_N","not_determined",384,4622,7333,86498,0.979999071198095,-0.0202036550750147,0.0544835206113727,0.880741286155808,1.09044301050198,FALSE,FALSE
"Ohio","Native Hawaiian or Other Pacific Islander","not_determined",12,143,7705,90977,0.99084147520228,-0.00920072192585313,0.300777522379608,0.549512000853087,1.78661581085926,FALSE,FALSE
"Ohio","White","not_determined",4784,65528,2933,25592,0.637024920243972,-0.450946502913067,0.0245827845879568,0.60705932331953,0.668469675735864,FALSE,FALSE
"Ohio","American Indian or Alaska Native","not_eligible",50,168,24920,73699,0.880185641672399,-0.127622437312159,0.161264001154735,0.641657966593773,1.20738275551829,FALSE,FALSE
"Ohio","Asian","not_eligible",537,1853,24433,72014,0.854159559533368,-0.157637264784499,0.0495648791175823,0.775083566379774,0.941303086259418,FALSE,FALSE
"Ohio","Black or African American","not_eligible",2737,11824,22233,62043,0.645959214432556,-0.437018912745987,0.0226060461902153,0.617962957106023,0.675223817078628,FALSE,FALSE
"Ohio","Hispanic or Latino","not_eligible",1278,4917,23692,68950,0.756420328937657,-0.279158066649867,0.0322887017292896,0.710032935468207,0.805838272351203,FALSE,FALSE
"Ohio","MU_N","not_eligible",1134,3872,23836,69995,0.860025536933508,-0.150793196066714,0.0345881303429572,0.803654417216563,0.920350723311529,FALSE,FALSE
"Ohio","Native Hawaiian or Other Pacific Islander","not_eligible",36,119,24934,73748,0.894774979053946,-0.111183012370058,0.190354418629019,0.616142092206086,1.29941173191784,FALSE,FALSE
"Ohio","White","not_eligible",19198,51114,5772,22753,1.48056835628734,0.392426038575952,0.0169956845230936,1.43206075871798,1.53071903150381,FALSE,FALSE
"Ohio","American Indian or Alaska Native","part_b_eligible",84,134,41660,56959,0.857072534590609,-0.15423272617059,0.139316218727543,0.652272724843736,1.12617514357289,FALSE,FALSE
"Ohio","Asian","part_b_eligible",1027,1363,40717,55730,1.0313067465966,0.0308266841555901,0.0418316742781287,0.950123410125234,1.11942679681525,FALSE,FALSE
"Ohio","Black or African American","part_b_eligible",5394,9167,36350,47926,0.775801257095715,-0.253858903591252,0.0185163153738096,0.748150676798335,0.80447376334263,FALSE,FALSE
"Ohio","Hispanic or Latino","part_b_eligible",2558,3637,39186,53456,0.959450919138199,-0.0413941173823754,0.0266478627640258,0.910625158114384,1.01089461237958,FALSE,FALSE
"Ohio","MU_N","part_b_eligible",2089,2917,39655,54176,0.978387719898316,-0.0218492458957138,0.0294141422474,0.92357712899275,1.03645109909964,FALSE,FALSE
"Ohio","Native Hawaiian or Other Pacific Islander","part_b_eligible",69,86,41675,57007,1.09749668670917,0.0930318470188235,0.161747326117921,0.799320799797392,1.50690308277092,FALSE,FALSE
