sheet,source_file,year_code,state,exiting_total2,attempts_to_contact_unsuccessful,complete_prior_to_reaching_max_age_for_part_c,deceased,moved_out_of_state,not_eligible_for_part_b_exit_with_no_referrals,not_eligible_for_part_b_exit_with_referrals_to_other_programs,part_b_eligibility_not_determined,part_b_eligible_continuing_in_part_c,part_b_eligible_exiting_part_c,withdrawal_by_parent
AS_N,1819-cexiting-2.xlsx,1819,Michigan,240,23,30,0,22,13,3,15,NA,89,45
AS_N,1819-cexiting-2.xlsx,1819,Minnesota,312,3,22,0,17,27,9,4,NA,176,54
AS_N,1819-cexiting-2.xlsx,1819,Mississippi,25,3,3,0,3,0,0,4,NA,9,3
AS_N,1819-cexiting-2.xlsx,1819,Missouri,125,2,2,0,11,11,15,3,NA,61,20
AS_N,1819-cexiting-2.xlsx,1819,Montana,6,0,1,0,0,1,0,0,0,2,2
AS_N,1819-cexiting-2.xlsx,1819,Nebraska,45,4,2,0,5,0,0,0,20,13,1
AS_N,1819-cexiting-2.xlsx,1819,Nevada,154,13,8,0,10,1,5,31,NA,54,32
AS_N,1819-cexiting-2.xlsx,1819,New Hampshire,71,4,11,0,11,5,5,6,0,23,6
AS_N,1819-cexiting-2.xlsx,1819,New Jersey,1255,47,81,1,71,18,121,180,NA,489,247
AS_N,1819-cexiting-2.xlsx,1819,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1819-cexiting-2.xlsx,1819,New York,2169,37,82,5,88,63,105,395,512,679,203
AS_N,1819-cexiting-2.xlsx,1819,North Carolina,304,26,15,0,27,11,5,77,0,94,49
AS_N,1819-cexiting-2.xlsx,1819,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1819-cexiting-2.xlsx,1819,Northern Marianas,19,0,0,0,1,0,0,3,0,7,8
AS_N,1819-cexiting-2.xlsx,1819,Ohio,324,12,42,1,28,21,15,20,NA,135,50
AS_N,1819-cexiting-2.xlsx,1819,Oklahoma,67,5,7,0,7,0,4,3,0,32,9
AS_N,1819-cexiting-2.xlsx,1819,Oregon,143,5,1,0,21,4,1,2,0,77,32
AS_N,1819-cexiting-2.xlsx,1819,Pennsylvania,699,17,171,0,62,9,7,85,NA,247,101
AS_N,1819-cexiting-2.xlsx,1819,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
AS_N,1819-cexiting-2.xlsx,1819,Rhode Island,56,2,6,0,4,5,1,3,0,21,14
AS_N,1819-cexiting-2.xlsx,1819,South Carolina,69,1,8,0,6,11,8,5,NA,23,7
AS_N,1819-cexiting-2.xlsx,1819,South Dakota,16,1,1,0,4,2,1,0,NA,6,1
AS_N,1819-cexiting-2.xlsx,1819,Tennessee,162,5,0,0,10,6,10,34,0,45,52
AS_N,1819-cexiting-2.xlsx,1819,Texas,749,35,52,0,47,11,16,67,0,282,239
AS_N,1819-cexiting-2.xlsx,1819,Utah,71,2,2,0,8,2,2,14,0,18,23
AS_N,1819-cexiting-2.xlsx,1819,Vermont,30,2,3,0,2,3,0,1,NA,13,6
AS_N,1819-cexiting-2.xlsx,1819,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0
AS_N,1819-cexiting-2.xlsx,1819,Virginia,614,39,61,1,43,49,24,24,NA,225,148
AS_N,1819-cexiting-2.xlsx,1819,Washington,706,24,42,1,52,38,50,63,0,213,223
AS_N,1819-cexiting-2.xlsx,1819,West Virginia,40,0,5,0,5,0,1,7,NA,12,10
AS_N,1819-cexiting-2.xlsx,1819,Wisconsin,176,10,18,1,8,4,6,32,0,61,36
AS_N,1819-cexiting-2.xlsx,1819,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1819-cexiting-2.xlsx,1819,US and Outlying Areas,18227,651,1505,26,1081,564,975,2789,666,7037,2933
BL_N,1819-cexiting-2.xlsx,1819,Alabama,1136,184,97,8,34,28,25,104,NA,357,299
BL_N,1819-cexiting-2.xlsx,1819,Alaska,27,1,2,0,3,0,0,6,0,13,2
BL_N,1819-cexiting-2.xlsx,1819,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
BL_N,1819-cexiting-2.xlsx,1819,Arizona,258,33,14,1,16,6,14,26,0,106,42
BL_N,1819-cexiting-2.xlsx,1819,Arkansas,195,13,24,0,4,12,25,25,0,31,61
BL_N,1819-cexiting-2.xlsx,1819,California,2208,213,94,10,62,52,94,716,0,782,185
BL_N,1819-cexiting-2.xlsx,1819,Colorado,336,34,31,1,24,8,15,57,NA,135,31
BL_N,1819-cexiting-2.xlsx,1819,Connecticut,528,57,24,1,18,28,28,48,NA,238,86
BL_N,1819-cexiting-2.xlsx,1819,Delaware,252,35,18,5,19,8,2,12,0,133,20
BL_N,1819-cexiting-2.xlsx,1819,District of Columbia,528,95,67,2,27,36,7,23,93,113,65
BL_N,1819-cexiting-2.xlsx,1819,Florida,3280,442,165,5,91,85,84,796,NA,1323,289
BL_N,1819-cexiting-2.xlsx,1819,Georgia,2128,248,36,0,21,49,143,652,NA,943,36
BL_N,1819-cexiting-2.xlsx,1819,Guam,0,0,0,0,0,0,0,0,NA,0,0
BL_N,1819-cexiting-2.xlsx,1819,Hawaii,47,3,1,0,13,0,0,6,NA,15,9
BL_N,1819-cexiting-2.xlsx,1819,Idaho,13,4,0,0,1,1,0,2,0,5,0
BL_N,1819-cexiting-2.xlsx,1819,Illinois,2924,459,245,18,82,10,140,571,NA,1156,243
BL_N,1819-cexiting-2.xlsx,1819,Indiana,1080,79,154,9,42,72,19,242,NA,316,147
BL_N,1819-cexiting-2.xlsx,1819,Iowa,232,24,18,1,12,0,32,7,NA,98,40
BL_N,1819-cexiting-2.xlsx,1819,Kansas,281,16,29,0,11,10,6,53,NA,133,23
BL_N,1819-cexiting-2.xlsx,1819,Kentucky,449,40,44,1,16,24,33,78,NA,200,13
BL_N,1819-cexiting-2.xlsx,1819,Louisiana,2679,310,227,11,61,62,98,341,NA,1297,272
BL_N,1819-cexiting-2.xlsx,1819,Maine,48,5,1,0,2,1,2,8,1,21,7
BL_N,1819-cexiting-2.xlsx,1819,Maryland,2777,316,370,7,96,7,56,104,961,572,288
BL_N,1819-cexiting-2.xlsx,1819,Massachusetts,1983,184,165,1,88,18,176,34,NA,939,378
BL_N,1819-cexiting-2.xlsx,1819,Michigan,1846,441,167,5,112,123,30,179,NA,442,347
BL_N,1819-cexiting-2.xlsx,1819,Minnesota,608,15,28,4,21,30,16,13,NA,351,130
BL_N,1819-cexiting-2.xlsx,1819,Mississippi,887,154,76,9,22,38,19,226,NA,218,125
BL_N,1819-cexiting-2.xlsx,1819,Missouri,757,78,37,5,36,59,51,45,NA,365,81
BL_N,1819-cexiting-2.xlsx,1819,Montana,15,2,3,0,2,0,0,3,0,5,0
BL_N,1819-cexiting-2.xlsx,1819,Nebraska,74,7,16,0,3,0,0,0,28,13,7
BL_N,1819-cexiting-2.xlsx,1819,Nevada,337,54,19,1,38,1,2,76,NA,101,45
BL_N,1819-cexiting-2.xlsx,1819,New Hampshire,41,2,4,0,5,1,4,3,0,16,6
BL_N,1819-cexiting-2.xlsx,1819,New Jersey,1472,86,101,5,51,19,212,273,NA,599,126
BL_N,1819-cexiting-2.xlsx,1819,New Mexico,100,18,7,0,18,4,6,8,0,20,19
BL_N,1819-cexiting-2.xlsx,1819,New York,3458,123,124,6,118,140,110,604,875,1109,249
BL_N,1819-cexiting-2.xlsx,1819,North Carolina,2317,338,97,15,78,90,56,673,0,684,286
BL_N,1819-cexiting-2.xlsx,1819,North Dakota,55,4,0,1,16,0,5,3,0,18,8
BL_N,1819-cexiting-2.xlsx,1819,Northern Marianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,1819-cexiting-2.xlsx,1819,Ohio,1636,295,202,8,38,67,72,184,NA,576,194
BL_N,1819-cexiting-2.xlsx,1819,Oklahoma,231,52,24,3,7,0,13,50,0,50,32
BL_N,1819-cexiting-2.xlsx,1819,Oregon,84,12,1,1,7,2,3,0,0,49,9
BL_N,1819-cexiting-2.xlsx,1819,Pennsylvania,2753,331,348,8,57,30,23,611,NA,1031,314
BL_N,1819-cexiting-2.xlsx,1819,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
BL_N,1819-cexiting-2.xlsx,1819,Rhode Island,156,27,15,0,4,7,7,15,0,59,22
BL_N,1819-cexiting-2.xlsx,1819,South Carolina,1361,121,57,7,43,158,131,187,NA,527,130
BL_N,1819-cexiting-2.xlsx,1819,South Dakota,35,2,2,0,8,1,1,1,NA,19,1
BL_N,1819-cexiting-2.xlsx,1819,Tennessee,1318,229,26,4,58,23,59,337,0,290,292
BL_N,1819-cexiting-2.xlsx,1819,Texas,2324,344,289,9,96,26,82,252,0,735,491
BL_N,1819-cexiting-2.xlsx,1819,Utah,50,7,1,0,6,3,1,6,0,12,14
BL_N,1819-cexiting-2.xlsx,1819,Vermont,17,1,0,0,1,0,0,1,NA,13,1
BL_N,1819-cexiting-2.xlsx,1819,Virgin Islands,64,1,5,0,4,1,6,32,0,14,1
BL_N,1819-cexiting-2.xlsx,1819,Virginia,1762,220,202,7,87,156,143,117,NA,509,321
BL_N,1819-cexiting-2.xlsx,1819,Washington,463,50,26,2,33,15,15,47,0,177,98
BL_N,1819-cexiting-2.xlsx,1819,West Virginia,112,10,6,0,11,1,2,19,NA,38,25
BL_N,1819-cexiting-2.xlsx,1819,Wisconsin,761,118,88,2,23,25,51,145,0,211,98
BL_N,1819-cexiting-2.xlsx,1819,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,1819-cexiting-2.xlsx,1819,US and Outlying Areas,48492,5937,3799,183,1748,1537,2120,8021,1958,17180,6009
HI_N,1819-cexiting-2.xlsx,1819,Alabama,195,21,15,2,6,10,2,17,NA,67,55
HI_N,1819-cexiting-2.xlsx,1819,Alaska,87,6,11,0,13,3,0,4,0,41,9
HI_N,1819-cexiting-2.xlsx,1819,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
HI_N,1819-cexiting-2.xlsx,1819,Arizona,2100,178,113,10,51,47,82,219,0,1056,344
HI_N,1819-cexiting-2.xlsx,1819,Arkansas,103,10,8,1,10,4,6,6,0,16,42
HI_N,1819-cexiting-2.xlsx,1819,California,25189,1428,965,58,305,730,1800,7411,0,10567,1925
HI_N,1819-cexiting-2.xlsx,1819,Colorado,2483,196,281,6,107,88,102,433,NA,1068,202
HI_N,1819-cexiting-2.xlsx,1819,Connecticut,1840,201,94,1,70,100,122,162,NA,845,245
HI_N,1819-cexiting-2.xlsx,1819,Delaware,210,23,21,1,14,7,5,11,0,110,18
HI_N,1819-cexiting-2.xlsx,1819,District of Columbia,159,11,23,0,12,2,3,9,31,44,24
HI_N,1819-cexiting-2.xlsx,1819,Florida,6624,403,377,13,199,199,290,1671,NA,2946,526
HI_N,1819-cexiting-2.xlsx,1819,Georgia,928,67,10,0,14,40,53,216,NA,503,25
HI_N,1819-cexiting-2.xlsx,1819,Guam,0,0,0,0,0,0,0,0,NA,0,0
HI_N,1819-cexiting-2.xlsx,1819,Hawaii,286,16,13,0,44,11,7,41,NA,100,54
HI_N,1819-cexiting-2.xlsx,1819,Idaho,297,42,21,0,4,19,15,43,0,87,66
HI_N,1819-cexiting-2.xlsx,1819,Illinois,5619,404,597,6,80,42,461,931,NA,2642,456
HI_N,1819-cexiting-2.xlsx,1819,Indiana,1098,54,194,1,25,81,14,200,NA,369,160
HI_N,1819-cexiting-2.xlsx,1819,Iowa,297,25,52,4,11,5,69,3,NA,23,105
HI_N,1819-cexiting-2.xlsx,1819,Kansas,990,47,69,1,37,44,39,179,NA,503,71
HI_N,1819-cexiting-2.xlsx,1819,Kentucky,360,21,38,3,17,24,25,40,NA,183,9
HI_N,1819-cexiting-2.xlsx,1819,Louisiana,383,24,30,2,22,13,7,50,NA,200,35
HI_N,1819-cexiting-2.xlsx,1819,Maine,20,3,0,0,0,0,0,6,0,8,3
HI_N,1819-cexiting-2.xlsx,1819,Maryland,1926,135,368,1,63,5,26,68,508,474,278
HI_N,1819-cexiting-2.xlsx,1819,Massachusetts,5247,617,419,4,226,49,476,89,NA,2415,952
HI_N,1819-cexiting-2.xlsx,1819,Michigan,764,116,66,1,61,33,13,40,NA,325,109
HI_N,1819-cexiting-2.xlsx,1819,Minnesota,592,13,26,0,21,50,32,10,NA,327,113
HI_N,1819-cexiting-2.xlsx,1819,Mississippi,61,5,3,0,4,3,3,12,NA,23,8
HI_N,1819-cexiting-2.xlsx,1819,Missouri,358,15,11,1,21,37,17,8,NA,208,40
HI_N,1819-cexiting-2.xlsx,1819,Montana,45,4,5,0,1,0,5,4,0,14,12
HI_N,1819-cexiting-2.xlsx,1819,Nebraska,268,15,29,2,11,0,1,0,85,81,44
HI_N,1819-cexiting-2.xlsx,1819,Nevada,1308,137,102,3,61,10,21,237,NA,507,230
HI_N,1819-cexiting-2.xlsx,1819,New Hampshire,98,12,8,0,2,1,3,15,0,45,12
HI_N,1819-cexiting-2.xlsx,1819,New Jersey,4906,219,288,8,119,76,759,1009,NA,2018,410
HI_N,1819-cexiting-2.xlsx,1819,New Mexico,3796,496,324,7,264,255,186,510,0,994,760
HI_N,1819-cexiting-2.xlsx,1819,New York,8204,212,353,10,246,260,345,1292,2168,2721,597
HI_N,1819-cexiting-2.xlsx,1819,North Carolina,1944,171,100,6,80,92,52,607,0,537,299
HI_N,1819-cexiting-2.xlsx,1819,North Dakota,78,11,0,0,16,0,9,4,0,34,4
HI_N,1819-cexiting-2.xlsx,1819,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
HI_N,1819-cexiting-2.xlsx,1819,Ohio,746,67,89,1,16,46,51,60,NA,330,86
HI_N,1819-cexiting-2.xlsx,1819,Oklahoma,173,22,15,0,8,0,17,37,0,57,17
HI_N,1819-cexiting-2.xlsx,1819,Oregon,876,98,27,2,34,56,4,11,0,528,116
HI_N,1819-cexiting-2.xlsx,1819,Pennsylvania,2976,247,464,4,130,45,22,469,NA,1284,311
HI_N,1819-cexiting-2.xlsx,1819,Puerto Rico,2582,147,555,4,105,2,0,1087,0,502,180
HI_N,1819-cexiting-2.xlsx,1819,Rhode Island,726,105,78,2,23,35,46,64,0,233,140
HI_N,1819-cexiting-2.xlsx,1819,South Carolina,482,35,23,0,26,63,50,59,NA,168,58
HI_N,1819-cexiting-2.xlsx,1819,South Dakota,74,2,12,0,8,4,1,1,NA,42,4
HI_N,1819-cexiting-2.xlsx,1819,Tennessee,705,55,12,2,32,16,39,171,0,200,178
HI_N,1819-cexiting-2.xlsx,1819,Texas,15209,1835,1925,30,354,294,514,2013,0,4819,3425
HI_N,1819-cexiting-2.xlsx,1819,Utah,998,51,28,2,53,73,30,128,0,429,204
HI_N,1819-cexiting-2.xlsx,1819,Vermont,23,1,5,0,2,1,0,0,NA,13,1
HI_N,1819-cexiting-2.xlsx,1819,Virgin Islands,8,0,0,0,1,1,0,1,0,3,2
HI_N,1819-cexiting-2.xlsx,1819,Virginia,1246,100,161,2,61,110,75,90,NA,390,257
HI_N,1819-cexiting-2.xlsx,1819,Washington,2138,174,119,3,85,101,126,182,0,962,386
HI_N,1819-cexiting-2.xlsx,1819,West Virginia,57,2,5,0,8,2,4,3,NA,20,13
HI_N,1819-cexiting-2.xlsx,1819,Wisconsin,1109,101,130,0,14,24,41,197,0,448,154
HI_N,1819-cexiting-2.xlsx,1819,Wyoming,150,15,29,0,15,9,14,1,NA,64,3
HI_N,1819-cexiting-2.xlsx,1819,US and Outlying Areas,109141,8415,8711,204,3212,3222,6084,20131,2792,42593,13777
MU_N,1819-cexiting-2.xlsx,1819,Alabama,144,13,13,1,7,8,1,9,NA,53,39
MU_N,1819-cexiting-2.xlsx,1819,Alaska,85,9,13,1,8,1,2,5,0,37,9
MU_N,1819-cexiting-2.xlsx,1819,American Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1819-cexiting-2.xlsx,1819,Arizona,187,11,9,1,11,8,3,18,0,106,20
MU_N,1819-cexiting-2.xlsx,1819,Arkansas,57,2,8,0,2,5,5,2,0,16,17
MU_N,1819-cexiting-2.xlsx,1819,California,1394,42,109,3,31,31,45,217,0,771,145
MU_N,1819-cexiting-2.xlsx,1819,Colorado,228,14,42,0,17,10,15,30,NA,86,14
MU_N,1819-cexiting-2.xlsx,1819,Connecticut,123,6,9,0,4,12,5,8,NA,49,30
MU_N,1819-cexiting-2.xlsx,1819,Delaware,12,2,1,0,1,0,0,0,0,6,2
MU_N,1819-cexiting-2.xlsx,1819,District of Columbia,67,4,27,0,7,4,0,5,3,9,8
MU_N,1819-cexiting-2.xlsx,1819,Florida,599,51,53,1,35,16,8,131,NA,251,53
MU_N,1819-cexiting-2.xlsx,1819,Georgia,138,15,1,0,1,1,5,30,NA,84,1
MU_N,1819-cexiting-2.xlsx,1819,Guam,23,4,2,0,2,1,1,1,NA,11,1
MU_N,1819-cexiting-2.xlsx,1819,Hawaii,690,64,56,2,26,34,29,104,NA,212,163
MU_N,1819-cexiting-2.xlsx,1819,Idaho,116,14,7,0,11,9,3,14,0,29,29
MU_N,1819-cexiting-2.xlsx,1819,Illinois,533,45,82,2,12,1,47,41,NA,266,37
MU_N,1819-cexiting-2.xlsx,1819,Indiana,734,53,157,1,28,45,14,121,NA,205,110
MU_N,1819-cexiting-2.xlsx,1819,Iowa,248,14,24,0,12,4,33,11,NA,94,56
MU_N,1819-cexiting-2.xlsx,1819,Kansas,245,15,24,0,11,20,7,54,NA,98,16
MU_N,1819-cexiting-2.xlsx,1819,Kentucky,278,20,44,0,18,13,13,32,NA,133,5
MU_N,1819-cexiting-2.xlsx,1819,Louisiana,297,23,27,0,23,5,14,30,NA,150,25
MU_N,1819-cexiting-2.xlsx,1819,Maine,53,5,2,0,0,2,0,10,0,20,14
MU_N,1819-cexiting-2.xlsx,1819,Maryland,617,46,151,1,28,3,5,9,209,87,78
MU_N,1819-cexiting-2.xlsx,1819,Massachusetts,704,49,117,0,29,10,36,17,NA,312,134
MU_N,1819-cexiting-2.xlsx,1819,Michigan,336,42,45,0,22,22,8,18,NA,140,39
MU_N,1819-cexiting-2.xlsx,1819,Minnesota,291,6,20,0,7,36,13,4,NA,153,52
MU_N,1819-cexiting-2.xlsx,1819,Mississippi,67,11,4,1,9,2,0,13,NA,19,8
MU_N,1819-cexiting-2.xlsx,1819,Missouri,214,6,4,1,12,23,18,7,NA,109,34
MU_N,1819-cexiting-2.xlsx,1819,Montana,43,3,8,0,0,2,2,6,0,12,10
MU_N,1819-cexiting-2.xlsx,1819,Nebraska,58,2,7,0,1,1,0,0,26,18,3
MU_N,1819-cexiting-2.xlsx,1819,Nevada,246,25,10,1,22,3,2,48,NA,92,43
MU_N,1819-cexiting-2.xlsx,1819,New Hampshire,115,11,14,0,13,5,4,5,0,48,15
MU_N,1819-cexiting-2.xlsx,1819,New Jersey,312,21,35,1,17,1,34,53,NA,107,43
MU_N,1819-cexiting-2.xlsx,1819,New Mexico,109,11,7,0,21,1,4,8,0,34,23
MU_N,1819-cexiting-2.xlsx,1819,New York,382,14,29,0,23,17,5,26,99,151,18
MU_N,1819-cexiting-2.xlsx,1819,North Carolina,250,36,11,1,13,13,9,49,0,77,41
MU_N,1819-cexiting-2.xlsx,1819,North Dakota,192,9,0,1,27,2,24,35,0,70,24
MU_N,1819-cexiting-2.xlsx,1819,Northern Marianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1819-cexiting-2.xlsx,1819,Ohio,512,55,74,1,22,33,18,26,NA,221,62
MU_N,1819-cexiting-2.xlsx,1819,Oklahoma,305,41,33,2,12,0,18,52,0,94,53
MU_N,1819-cexiting-2.xlsx,1819,Oregon,172,12,2,0,13,12,0,1,0,89,43
MU_N,1819-cexiting-2.xlsx,1819,Pennsylvania,1555,101,452,4,63,31,25,178,NA,557,144
MU_N,1819-cexiting-2.xlsx,1819,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
MU_N,1819-cexiting-2.xlsx,1819,Rhode Island,71,7,11,0,3,3,4,2,0,25,16
MU_N,1819-cexiting-2.xlsx,1819,South Carolina,457,46,46,0,38,46,41,32,NA,115,93
MU_N,1819-cexiting-2.xlsx,1819,South Dakota,67,6,9,0,7,5,4,0,NA,34,2
MU_N,1819-cexiting-2.xlsx,1819,Tennessee,302,33,4,0,16,8,18,66,0,69,88
MU_N,1819-cexiting-2.xlsx,1819,Texas,235,20,45,0,18,7,4,22,0,69,50
MU_N,1819-cexiting-2.xlsx,1819,Utah,144,2,5,1,11,15,3,15,0,56,36
MU_N,1819-cexiting-2.xlsx,1819,Vermont,55,4,14,0,3,5,2,0,NA,20,7
MU_N,1819-cexiting-2.xlsx,1819,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1819-cexiting-2.xlsx,1819,Virginia,1012,97,166,2,75,79,65,59,NA,266,203
MU_N,1819-cexiting-2.xlsx,1819,Washington,805,52,49,3,46,42,52,69,0,323,169
MU_N,1819-cexiting-2.xlsx,1819,West Virginia,153,16,12,1,15,3,8,22,NA,25,51
MU_N,1819-cexiting-2.xlsx,1819,Wisconsin,213,13,29,1,4,2,8,34,0,81,41
MU_N,1819-cexiting-2.xlsx,1819,Wyoming,53,5,15,0,5,3,4,1,NA,17,3
MU_N,1819-cexiting-2.xlsx,1819,US and Outlying Areas,16329,1228,2142,34,862,666,693,1754,337,6187,2426
PI_N,1819-cexiting-2.xlsx,1819,Alabama,3,0,0,0,0,0,0,0,NA,3,0
PI_N,1819-cexiting-2.xlsx,1819,Alaska,13,1,2,0,1,0,0,0,0,6,3
PI_N,1819-cexiting-2.xlsx,1819,American Samoa,30,1,6,0,3,0,1,0,NA,19,0
PI_N,1819-cexiting-2.xlsx,1819,Arizona,15,5,1,0,1,0,0,2,0,5,1
PI_N,1819-cexiting-2.xlsx,1819,Arkansas,3,0,1,0,0,0,0,0,0,2,0
PI_N,1819-cexiting-2.xlsx,1819,California,97,12,1,0,6,1,4,15,0,51,7
PI_N,1819-cexiting-2.xlsx,1819,Colorado,17,0,1,0,1,3,1,2,NA,9,0
PI_N,1819-cexiting-2.xlsx,1819,Connecticut,20,0,0,0,0,5,0,0,NA,12,3
PI_N,1819-cexiting-2.xlsx,1819,Delaware,0,0,0,0,0,0,0,0,0,0,0
PI_N,1819-cexiting-2.xlsx,1819,District of Columbia,8,0,1,0,3,0,0,1,1,1,1
PI_N,1819-cexiting-2.xlsx,1819,Florida,15,1,1,0,1,0,0,7,NA,5,0
PI_N,1819-cexiting-2.xlsx,1819,Georgia,8,1,0,0,0,0,1,0,NA,6,0
PI_N,1819-cexiting-2.xlsx,1819,Guam,57,8,6,1,3,4,1,4,NA,28,2
PI_N,1819-cexiting-2.xlsx,1819,Hawaii,183,16,15,1,7,19,5,31,NA,57,32
PI_N,1819-cexiting-2.xlsx,1819,Idaho,4,0,0,0,1,0,0,1,0,2,0
PI_N,1819-cexiting-2.xlsx,1819,Illinois,9,0,3,0,1,0,2,0,NA,2,1
PI_N,1819-cexiting-2.xlsx,1819,Indiana,6,0,0,0,1,0,1,1,NA,2,1
PI_N,1819-cexiting-2.xlsx,1819,Iowa,7,0,0,0,1,0,1,0,NA,1,4
PI_N,1819-cexiting-2.xlsx,1819,Kansas,8,1,0,0,2,0,0,1,NA,4,0
PI_N,1819-cexiting-2.xlsx,1819,Kentucky,19,1,2,0,1,1,0,2,NA,11,1
PI_N,1819-cexiting-2.xlsx,1819,Louisiana,5,0,0,0,0,0,0,0,NA,5,0
PI_N,1819-cexiting-2.xlsx,1819,Maine,0,0,0,0,0,0,0,0,0,0,0
PI_N,1819-cexiting-2.xlsx,1819,Maryland,13,2,2,0,1,0,1,0,6,1,0
PI_N,1819-cexiting-2.xlsx,1819,Massachusetts,19,2,4,0,1,0,1,0,NA,8,3
PI_N,1819-cexiting-2.xlsx,1819,Michigan,9,2,1,0,0,0,0,0,NA,3,3
PI_N,1819-cexiting-2.xlsx,1819,Minnesota,10,0,1,0,1,1,1,0,NA,2,4
PI_N,1819-cexiting-2.xlsx,1819,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,Missouri,18,0,1,0,1,1,2,1,NA,11,1
PI_N,1819-cexiting-2.xlsx,1819,Montana,3,0,1,0,1,0,0,0,0,0,1
PI_N,1819-cexiting-2.xlsx,1819,Nebraska,3,0,1,0,0,0,0,0,0,1,1
PI_N,1819-cexiting-2.xlsx,1819,Nevada,21,4,0,0,3,0,0,2,NA,7,5
PI_N,1819-cexiting-2.xlsx,1819,New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,New Jersey,16,0,0,0,1,0,1,1,NA,13,0
PI_N,1819-cexiting-2.xlsx,1819,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,New York,275,3,10,2,6,19,13,58,65,74,25
PI_N,1819-cexiting-2.xlsx,1819,North Carolina,13,0,3,0,2,0,0,2,0,5,1
PI_N,1819-cexiting-2.xlsx,1819,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,Northern Marianas,40,0,2,0,1,2,0,2,0,20,13
PI_N,1819-cexiting-2.xlsx,1819,Ohio,17,0,2,0,1,0,0,0,NA,10,4
PI_N,1819-cexiting-2.xlsx,1819,Oklahoma,7,3,0,0,0,0,0,0,0,2,2
PI_N,1819-cexiting-2.xlsx,1819,Oregon,16,1,0,0,0,1,0,0,0,12,2
PI_N,1819-cexiting-2.xlsx,1819,Pennsylvania,7,1,3,0,0,0,0,1,NA,1,1
PI_N,1819-cexiting-2.xlsx,1819,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
PI_N,1819-cexiting-2.xlsx,1819,Rhode Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,South Carolina,11,1,0,0,1,3,0,0,NA,5,1
PI_N,1819-cexiting-2.xlsx,1819,South Dakota,8,1,0,0,1,0,0,0,NA,6,0
PI_N,1819-cexiting-2.xlsx,1819,Tennessee,16,0,0,0,0,0,1,3,0,7,5
PI_N,1819-cexiting-2.xlsx,1819,Texas,59,8,5,0,2,2,1,3,0,26,12
PI_N,1819-cexiting-2.xlsx,1819,Utah,51,9,2,0,1,1,1,13,0,13,11
PI_N,1819-cexiting-2.xlsx,1819,Vermont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,Virginia,12,0,1,0,3,2,0,1,NA,3,2
PI_N,1819-cexiting-2.xlsx,1819,Washington,107,12,5,1,7,2,2,12,0,52,14
PI_N,1819-cexiting-2.xlsx,1819,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1819-cexiting-2.xlsx,1819,Wisconsin,7,1,2,0,1,0,0,1,0,1,1
PI_N,1819-cexiting-2.xlsx,1819,Wyoming,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1819-cexiting-2.xlsx,1819,US and Outlying Areas,1306,97,86,5,70,68,42,171,72,522,173
WH_N,1819-cexiting-2.xlsx,1819,Alabama,2126,142,224,9,72,97,48,113,NA,731,690
WH_N,1819-cexiting-2.xlsx,1819,Alaska,444,40,58,0,52,12,6,33,0,179,64
WH_N,1819-cexiting-2.xlsx,1819,American Samoa,0,0,0,0,0,0,0,0,NA,0,0
